사고연도,사고유형구분,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,위도,경도
2023,자전거,서울특별시 강서구3,서울특별시 강서구 내발산동(대성석유 관문주유소 부근),4,4,37.557865,126.841992
2023,자전거,서울특별시 강서구4,서울특별시 강서구 마곡동(와썹비 마곡점 부근),4,4,37.560980,126.826835
2023,자전거,서울특별시 구로구1,서울특별시 구로구 구로동(마부마라탕 구로5호점 부근),5,6,37.492516,126.890346
2023,자전거,서울특별시 구로구2,서울특별시 구로구 구로동(아침햇살약국 부근),5,6,37.483553,126.901007
2023,자전거,서울특별시 구로구3,서울특별시 구로구 고척동(르디투어 고척점 부근),5,5,37.497511,126.860552
2023,자전거,서울특별시 구로구4,서울특별시 구로구 구로동(고척교교차로 부근),4,5,37.498136,126.871532
2023,자전거,서울특별시 구로구5,서울특별시 구로구 구로동(구로구청구의회교차로 부근),4,4,37.494567,126.889072
2023,자전거,서울특별시 영등포구1,서울특별시 영등포구 대림동(휴베이스수강약국 부근),5,5,37.488431,126.898846
2023,자전거,서울특별시 영등포구2,서울특별시 영등포구 당산동4가(영등포구청앞교차로 부근),5,5,37.527991,126.897867
2023,자전거,서울특별시 영등포구3,서울특별시 영등포구 양화동(177-1 부근),4,5,37.549810,126.886065
2023,자전거,서울특별시 영등포구4,서울특별시 영등포구 대림동(신도림역교차로 부근),4,5,37.507168,126.893242
2023,자전거,서울특별시 영등포구5,서울특별시 영등포구 양평동3가(본우리집밥 본그룹 본사점 부근),4,4,37.528638,126.892186
2023,자전거,서울특별시 영등포구6,서울특별시 영등포구 대림동(대림중앙시장 부근),4,4,37.491040,126.900443
2023,자전거,서울특별시 영등포구7,서울특별시 영등포구 영등포동3가(영이어린이집 부근),4,4,37.518271,126.909679
2023,자전거,서울특별시 영등포구8,서울특별시 영등포구 신길동(신길약국 부근),3,3,37.512784,126.917332
2023,자전거,서울특별시 동작구1,서울특별시 동작구 사당동(이수역사거리 부근),4,4,37.485330,126.981487
2023,자전거,서울특별시 관악구1,서울특별시 관악구 신림동(신대방역교차로 부근),5,5,37.487354,126.913328
2023,자전거,서울특별시 강남구1,서울특별시 강남구 도곡동(한티역교차로 부근),5,5,37.496441,127.053286
2023,자전거,서울특별시 송파구1,서울특별시 송파구 풍납동(올림픽대교남단교차로 부근),10,10,37.525864,127.117496
2023,자전거,서울특별시 송파구2,서울특별시 송파구 방이동(올림픽공원교차로 부근),8,9,37.511787,127.127920
2023,자전거,서울특별시 송파구3,서울특별시 송파구 송파동(석촌역교차로 부근),5,7,37.505685,127.107167
2023,자전거,서울특별시 송파구4,서울특별시 송파구 방이동(89-28 부근),5,6,37.513922,127.129381
2023,자전거,서울특별시 송파구5,서울특별시 송파구 풍납동(천호사거리 부근),5,5,37.538623,127.123229
2023,자전거,서울특별시 송파구6,서울특별시 송파구 잠실동(잠실새내역교차로 부근),5,5,37.511693,127.084810
2023,자전거,서울특별시 송파구7,서울특별시 송파구 가락동(가락시장입구교차로 부근),5,5,37.496093,127.109417
2023,자전거,서울특별시 송파구8,서울특별시 송파구 잠실동(RM숲 부근),4,7,37.517771,127.084255
2023,자전거,서울특별시 송파구9,서울특별시 송파구 신천동(1 부근),4,6,37.522674,127.100005
2023,자전거,서울특별시 송파구10,서울특별시 송파구 신천동(257-1 부근),4,6,37.524392,127.102978
2023,자전거,서울특별시 송파구11,서울특별시 송파구 가락동(송파경찰서교차로 부근),4,5,37.501715,127.128617
2023,자전거,서울특별시 송파구12,서울특별시 송파구 가락동(안성약국 부근),4,5,37.497368,127.136036
2023,자전거,서울특별시 송파구13,서울특별시 송파구 잠실동(잠실3사거리 부근),4,5,37.511791,127.093579
2023,자전거,서울특별시 송파구14,서울특별시 송파구 방이동(친절한약국 부근),4,5,37.515605,127.108980
2023,자전거,서울특별시 송파구15,서울특별시 송파구 문정동(올림픽훼밀리타운교차로 부근),4,5,37.488506,127.121272
2023,자전거,서울특별시 송파구16,서울특별시 송파구 방이동(둔촌사거리 부근),4,4,37.521462,127.133548
2023,자전거,서울특별시 송파구17,서울특별시 송파구 마천동(마천파출소 부근),4,4,37.497498,127.147920
2023,자전거,서울특별시 송파구18,서울특별시 송파구 방이동(방이사거리 부근),4,4,37.509822,127.111415
2023,자전거,서울특별시 송파구19,서울특별시 송파구 풍납동(정 부근),4,4,37.535624,127.122330
2023,자전거,서울특별시 송파구20,서울특별시 송파구 방이동(송파구청교차로 부근),4,4,37.515179,127.106636
2023,자전거,서울특별시 송파구21,서울특별시 송파구 거여동(꼬마숲어린이집 거여우방점 부근),4,4,37.493538,127.142343
2023,자전거,서울특별시 강동구1,서울특별시 강동구 천호동(천호시장교차로 부근),6,6,37.539783,127.128659
2023,자전거,서울특별시 강동구2,서울특별시 강동구 고덕동(상일동역사거리 부근),5,7,37.556070,127.165312
2023,자전거,서울특별시 강동구3,서울특별시 강동구 길동(길동사거리 부근),5,5,37.533681,127.138151
2023,자전거,서울특별시 강동구4,서울특별시 강동구 암사동(656 부근),4,4,37.566371,127.133355
2023,자전거,서울특별시 강동구5,서울특별시 강동구 성내동(별미아구찜동태탕 부근),4,4,37.536495,127.128579
2023,자전거,서울특별시 강동구6,서울특별시 강동구 천호동(강동역 5호선 부근),4,4,37.535335,127.132361
2023,자전거,경기도 수원시 장안구1,경기도 수원시 장안구 정자동(장안고사거리 부근),4,4,37.292523,126.994672
2023,자전거,경기도 수원시 팔달구1,경기도 수원시 팔달구 고등동(육교사거리 부근),4,4,37.269513,126.998124
2023,자전거,경기도 수원시 팔달구2,경기도 수원시 팔달구 화서동(양갓집양갈비 부근),4,4,37.280418,127.005720
2023,자전거,경기도 용인시 기흥구1,경기도 용인시 기흥구 영덕동(영덕고가교 부근),3,3,37.268472,127.081661
2024,스쿨존어린이,서울특별시 광진구1,서울특별시 광진구 자양동(서울동자초등학교 부근),2,2,37.534174,127.072615
2024,스쿨존어린이,서울특별시 노원구1,서울특별시 노원구 중계동(원광초교교차로 부근),3,3,37.656205,127.073356
2024,스쿨존어린이,서울특별시 노원구2,서울특별시 노원구 중계동(청암고교교차로 부근),3,3,37.651898,127.072406
2024,스쿨존어린이,서울특별시 은평구1,서울특별시 은평구 갈현동(서울갈현초등학교 부근),2,2,37.619052,126.915495
2024,스쿨존어린이,서울특별시 은평구2,서울특별시 은평구 신사동(서울역촌초등학교 부근),2,2,37.601213,126.915171
2024,스쿨존어린이,서울특별시 강서구1,서울특별시 강서구 염창동(서울염창초등학교 부근),2,2,37.553300,126.870084
2024,스쿨존어린이,서울특별시 강서구2,서울특별시 강서구 화곡동(서울화일초등학교 부근),2,2,37.540942,126.846808
2024,스쿨존어린이,서울특별시 강서구3,서울특별시 강서구 화곡동(새서원어린이집 부근),2,2,37.537401,126.838123
2024,스쿨존어린이,서울특별시 구로구1,서울특별시 구로구 신도림동(서울신도림초등학교 부근),2,2,37.509737,126.882693
2024,스쿨존어린이,서울특별시 구로구2,서울특별시 구로구 항동(항동중학교 부근),2,2,37.481032,126.821695
2024,스쿨존어린이,서울특별시 동작구1,서울특별시 동작구 대방동(서울대림초등학교 부근),2,2,37.500166,126.925842
2024,스쿨존어린이,서울특별시 서초구1,서울특별시 서초구 우면동(서울우면초등학교 부근),2,2,37.463085,127.022400
2024,스쿨존어린이,서울특별시 송파구1,서울특별시 송파구 송파동(서울송파초등학교 부근),2,2,37.505752,127.112320
2024,보행노인,서울특별시 종로구1,서울특별시 종로구 숭인동(동묘벼룩시장 부근),5,5,37.573972,127.017878
2024,보행노인,서울특별시 중구1,서울특별시 중구 신당동(신평화패션타운 부근),6,6,37.569267,127.012091
2024,보행노인,서울특별시 중구2,서울특별시 중구 신당동(약수역사거리 부근),5,5,37.554828,127.010907
2024,보행노인,서울특별시 중구3,서울특별시 중구 남창동(회현역 4호선 부근),5,5,37.558281,126.977893
2024,보행노인,서울특별시 용산구1,서울특별시 용산구 한남동(자연약국 부근),5,6,37.533149,127.005780
2024,보행노인,서울특별시 동대문구1,서울특별시 동대문구 제기동(청량리종합시장 부근),9,9,37.579388,127.040753
2024,보행노인,서울특별시 동대문구2,서울특별시 동대문구 제기동(경동시장사거리 부근),8,8,37.578274,127.038971
2024,보행노인,서울특별시 동대문구3,서울특별시 동대문구 제기동(청량리 청과물 도매시장 부근),8,8,37.579183,127.042549
2024,보행노인,서울특별시 동대문구4,서울특별시 동대문구 신설동(신설동1억해장국267 부근),5,5,37.572166,127.023942
2024,보행노인,서울특별시 동대문구5,서울특별시 동대문구 제기동(청량 종합도매시장 부근),5,5,37.581979,127.039633
2024,보행노인,서울특별시 동대문구6,서울특별시 동대문구 청량리동(떡전교사거리 부근),5,5,37.585095,127.051101
2024,보행노인,서울특별시 동대문구7,서울특별시 동대문구 청량리동(청량리전통시장 부근),5,5,37.581091,127.044072
2024,보행노인,서울특별시 동대문구8,서울특별시 동대문구 회기동(회기역앞교차로 부근),5,5,37.589545,127.055310
2024,보행노인,서울특별시 중랑구1,서울특별시 중랑구 망우동(망우지구대 부근),5,5,37.598593,127.095486
2024,보행노인,서울특별시 중랑구2,서울특별시 중랑구 면목동(참약사바른약국 부근),5,5,37.588034,127.086295
2024,보행노인,서울특별시 중랑구3,서울특별시 중랑구 망우동(신내지하차도교차로 부근),5,5,37.599498,127.097957
2024,보행노인,서울특별시 중랑구4,서울특별시 중랑구 망우동(우림시장교차로 부근),5,5,37.595096,127.099838
2024,보행노인,서울특별시 중랑구5,서울특별시 중랑구 면목동(로데오약국 부근),5,5,37.581962,127.088566
2024,보행노인,서울특별시 중랑구6,서울특별시 중랑구 상봉동(상봉역 7호선 부근),5,5,37.595288,127.085898
2024,보행노인,서울특별시 성북구1,서울특별시 성북구 길음동(길음역교차로 부근),7,7,37.604843,127.025098
2024,보행노인,서울특별시 성북구2,서울특별시 성북구 동선동4가(새성신약국 부근),5,5,37.593715,127.018230
2024,보행노인,서울특별시 성북구3,서울특별시 성북구 동소문동5가(성북구청입구교차로 부근),5,5,37.591763,127.012591
2024,보행노인,서울특별시 성북구4,서울특별시 성북구 장위동(장위1동주민센터 부근),5,5,37.613774,127.043189
2024,보행노인,서울특별시 성북구5,서울특별시 성북구 정릉동(개울장 부근),5,5,37.609168,127.009680
2024,보행노인,서울특별시 성북구6,서울특별시 성북구 종암동(종암중앙어린이집 부근),5,5,37.598087,127.033896
2024,보행노인,서울특별시 강북구1,서울특별시 강북구 미아동(미아사거리역 4호선 부근),8,8,37.613697,127.030192
2024,보행노인,서울특별시 강북구2,서울특별시 강북구 미아동(미아역교차로 부근),6,6,37.625611,127.026347
2024,보행노인,서울특별시 강북구3,서울특별시 강북구 번동(수유역교차로 부근),6,6,37.637917,127.025128
2024,보행노인,서울특별시 강북구4,서울특별시 강북구 미아동(수유스타약국 부근),5,5,37.631178,127.024641
2024,보행노인,서울특별시 강북구5,서울특별시 강북구 미아동(삼양시장교차로 부근),5,5,37.624447,127.019148
2024,보행노인,서울특별시 노원구1,서울특별시 노원구 상계동(건강한생활약국 부근),6,6,37.654188,127.062420
2024,보행노인,서울특별시 은평구1,서울특별시 은평구 불광동(연신종로약국 부근),5,5,37.620439,126.924521
2024,보행노인,서울특별시 은평구2,서울특별시 은평구 응암동(응암오거리 부근),5,6,37.590199,126.918049
2024,보행노인,서울특별시 은평구3,서울특별시 은평구 갈현동(연신내역 GTX-A 부근),5,5,37.619360,126.920250
2024,보행노인,서울특별시 은평구4,서울특별시 은평구 대조동(대조불광시장교차로 부근),5,5,37.609272,126.927788
2024,보행노인,서울특별시 서대문구1,서울특별시 서대문구 홍은동(홍은사거리 부근),7,7,37.590985,126.941165
2024,보행노인,서울특별시 마포구1,서울특별시 마포구 도화동(아카데미약국 부근),7,7,37.540442,126.947891
2024,보행노인,서울특별시 양천구1,서울특별시 양천구 목동(홍익병원앞교차로 부근),5,5,37.529714,126.863906
2024,보행노인,서울특별시 양천구2,서울특별시 양천구 목동(약초원한약국 부근),5,10,37.548364,126.866800
2024,보행노인,서울특별시 양천구3,서울특별시 양천구 목동(옹달샘어린이집 부근),5,5,37.547130,126.863259
2024,보행노인,서울특별시 강서구1,서울특별시 강서구 화곡동(신영유치원 부근),5,5,37.530750,126.849630
2024,보행노인,서울특별시 구로구1,서울특별시 구로구 오류동(오류동삼거리 부근),8,8,37.494867,126.840722
2024,보행노인,서울특별시 구로구2,서울특별시 구로구 개봉동(개봉지구대 부근),5,5,37.491431,126.856673
2024,보행노인,서울특별시 구로구3,서울특별시 구로구 구로동(고대구로병원교차로 부근),5,5,37.492346,126.883668
2024,보행노인,서울특별시 금천구1,서울특별시 금천구 가산동(푸라닭치킨 서울가산점 부근),5,5,37.473870,126.894518
2024,보행노인,서울특별시 금천구2,서울특별시 금천구 시흥동(한사랑약국 부근),5,5,37.455846,126.896534
2024,보행노인,서울특별시 영등포구1,서울특별시 영등포구 영등포동4가(영등포역교차로 부근),8,8,37.516212,126.906324
2024,보행노인,서울특별시 영등포구2,서울특별시 영등포구 신길동(대신시장 부근),5,5,37.511587,126.917738
2024,보행노인,서울특별시 동작구1,서울특별시 동작구 상도동(대우당약국 부근),11,11,37.499935,126.932061
2024,보행노인,서울특별시 동작구2,서울특별시 동작구 사당동(시장약국 부근),6,6,37.487527,126.981025
2024,보행노인,서울특별시 동작구3,서울특별시 동작구 흑석동(흑석시장 부근),6,6,37.507488,126.962215
2024,보행노인,서울특별시 관악구1,서울특별시 관악구 봉천동(그린약국 부근),7,7,37.482208,126.943862
2024,보행노인,서울특별시 송파구1,서울특별시 송파구 거여동(거여역교차로 부근),5,5,37.492480,127.144267
2024,보행노인,서울특별시 송파구2,서울특별시 송파구 마천동(마천사거리 부근),5,5,37.497701,127.146073
2024,보행노인,서울특별시 송파구3,서울특별시 송파구 마천동(마천2동주민센터 부근),5,5,37.496889,127.149240
2024,보행노인,서울특별시 송파구4,서울특별시 송파구 풍납동(올림픽대교남단교차로 부근),5,5,37.525486,127.117622
2024,보행노인,서울특별시 강동구1,서울특별시 강동구 둔촌동(둔촌2동주민센터 부근),5,5,37.533964,127.142157
2024,보행노인,서울특별시 강동구2,서울특별시 강동구 암사동(개삼터오리전문 부근),5,5,37.549827,127.129591
2024,보행노인,서울특별시 강동구3,서울특별시 강동구 천호동(강동역 5호선 부근),5,5,37.535635,127.132560
2024,보행노인,경기도 수원시 팔달구1,경기도 수원시 팔달구 화서동(화서사거리 부근),6,6,37.279067,127.003800
2024,보행노인,경기도 수원시 팔달구2,경기도 수원시 팔달구 지동(영동사거리 부근),6,6,37.275557,127.019128
2024,보행노인,경기도 수원시 팔달구3,경기도 수원시 팔달구 팔달로3가(팔달문로터리 부근),5,5,37.277766,127.016766
2024,보행노인,경기도 성남시 수정구1,경기도 성남시 수정구 태평동(중앙시장사거리 부근),6,6,37.440315,127.131265
2024,보행노인,경기도 성남시 수정구2,경기도 성남시 수정구 신흥동(숯골사거리 부근),5,6,37.444169,127.143484
2024,보행노인,경기도 성남시 수정구3,경기도 성남시 수정구 신흥동(다원약국 부근),5,5,37.440241,127.144152
2024,보행노인,경기도 성남시 중원구1,경기도 성남시 중원구 성남동(성남시 전북도민회관 부근),8,8,37.430666,127.128656
2024,자전거,서울특별시 중구1,서울특별시 중구 정동(시청역 1호선 부근),4,4,37.565266,126.978257
2024,자전거,서울특별시 용산구1,서울특별시 용산구 서빙고동(287-2 부근),4,4,37.519013,126.994785
2024,자전거,서울특별시 성동구1,서울특별시 성동구 마장동(서울시설공단교차로 부근),4,4,37.572256,127.037892
2024,자전거,서울특별시 성동구2,서울특별시 성동구 금호동4가(중랑천교 부근),4,4,37.545996,127.030147
2024,자전거,서울특별시 광진구1,서울특별시 광진구 구의동(572 부근),4,6,37.533369,127.095156
2024,자전거,서울특별시 동대문구1,서울특별시 동대문구 제기동(청량 종합도매시장 부근),6,7,37.582418,127.041142
2024,자전거,서울특별시 동대문구2,서울특별시 동대문구 용두동(동대문구청교차로 부근),6,6,37.574496,127.038032
2024,자전거,서울특별시 동대문구3,서울특별시 동대문구 장안동(그랜드온누리약국 부근),4,6,37.562738,127.066183
2024,자전거,서울특별시 동대문구4,서울특별시 동대문구 장안동(수인약국 부근),4,5,37.571861,127.070287
2024,자전거,서울특별시 동대문구5,서울특별시 동대문구 답십리동(태양하나어린이집 부근),4,4,37.574334,127.044917
2024,자전거,서울특별시 동대문구6,서울특별시 동대문구 용두동(무학교 부근),4,4,37.569846,127.030295
2024,자전거,서울특별시 동대문구7,서울특별시 동대문구 제기동(제기동역 1호선 부근),4,4,37.578208,127.034526
2024,자전거,서울특별시 동대문구8,서울특별시 동대문구 답십리동(그레인바운더리 동대문점 부근),4,4,37.563893,127.057901
2024,자전거,서울특별시 동대문구9,서울특별시 동대문구 제기동(경동시장교차로 부근),4,4,37.577739,127.038872
2024,자전거,서울특별시 중랑구1,서울특별시 중랑구 신내동(다솜어린이집 부근),5,6,37.602748,127.096789
2024,자전거,서울특별시 중랑구2,서울특별시 중랑구 중화동(반가네곱창 부근),5,5,37.604680,127.078000
2024,자전거,서울특별시 중랑구3,서울특별시 중랑구 면목동(중랑천제방산책로 부근),4,7,37.575224,127.078275
2024,자전거,서울특별시 중랑구4,서울특별시 중랑구 묵동(팜필리아약국 부근),4,5,37.613852,127.077371
2024,자전거,서울특별시 중랑구5,서울특별시 중랑구 면목동(면목2동사거리 부근),4,4,37.586665,127.079048
2024,자전거,서울특별시 중랑구6,서울특별시 중랑구 상봉동(다솜약국 부근),4,4,37.593707,127.086060
2024,자전거,서울특별시 중랑구7,서울특별시 중랑구 상봉동(신현중학교 부근),4,4,37.604148,127.091012
2024,자전거,서울특별시 중랑구8,서울특별시 중랑구 면목동(로벨리아 부근),4,4,37.583716,127.090159
2024,자전거,서울특별시 중랑구9,서울특별시 중랑구 면목동(사가정역교차로 부근),4,4,37.581143,127.088555
2024,자전거,서울특별시 중랑구10,서울특별시 중랑구 망우동(망우지구대 부근),3,4,37.598929,127.096057
2024,자전거,서울특별시 강북구1,서울특별시 강북구 미아동(미아역교차로 부근),6,6,37.627106,127.026371
2024,자전거,서울특별시 강북구2,서울특별시 강북구 번동(번동사거리 부근),5,6,37.635034,127.033916
2024,자전거,서울특별시 강북구3,서울특별시 강북구 수유동(광산사거리 부근),5,5,37.643214,127.022524
2024,자전거,서울특별시 강북구4,서울특별시 강북구 번동(수유역교차로 부근),4,4,37.638266,127.025316
2024,자전거,서울특별시 노원구1,서울특별시 노원구 중계동(은행사거리 부근),4,5,37.651424,127.077249
2024,자전거,서울특별시 노원구2,서울특별시 노원구 상계동(상계초교교차로 부근),4,4,37.658394,127.065435
2024,자전거,서울특별시 노원구3,서울특별시 노원구 상계동(녹천교교차로 부근),4,4,37.645420,127.057781
2024,자전거,서울특별시 노원구4,서울특별시 노원구 중계동(노해근린공원교차로 부근),4,4,37.649841,127.069436
2024,자전거,서울특별시 은평구1,서울특별시 은평구 신사동(신사오거리 부근),6,7,37.598753,126.915297
2024,자전거,서울특별시 은평구2,서울특별시 은평구 갈현동(구산역교차로 부근),4,7,37.612156,126.917255
2024,자전거,서울특별시 은평구3,서울특별시 은평구 응암동(만복래반점 부근),4,7,37.587983,126.919153
2024,자전거,서울특별시 은평구4,서울특별시 은평구 응암동(응암시장교차로 부근),4,6,37.594576,126.918055
2024,자전거,서울특별시 은평구5,서울특별시 은평구 갈현동(연신내역 6호선 부근),4,4,37.618351,126.919484
2024,자전거,서울특별시 은평구6,서울특별시 은평구 역촌동(서울역촌초등학교 부근),4,4,37.602070,126.915362
2024,자전거,서울특별시 마포구1,서울특별시 마포구 합정동(웨스트레이크 부근),4,4,37.547981,126.909960
2024,자전거,서울특별시 마포구2,서울특별시 마포구 동교동(광명약국 부근),4,4,37.558544,126.925377
2024,자전거,서울특별시 마포구3,서울특별시 마포구 상암동(한강와이키키 부근),3,4,37.559293,126.887908
2024,자전거,서울특별시 양천구1,서울특별시 양천구 목동(에이치약국 부근),5,7,37.525340,126.870892
2024,자전거,서울특별시 양천구2,서울특별시 양천구 신월동(목동만복순대국 부근),5,6,37.522760,126.850452
2024,자전거,서울특별시 양천구3,서울특별시 양천구 신정동(양천구청교차로 부근),4,5,37.516655,126.867444
2024,자전거,서울특별시 양천구4,서울특별시 양천구 목동(리라예능어린이집 부근),4,4,37.539053,126.867419
2024,자전거,서울특별시 양천구5,서울특별시 양천구 신정동(목동4층약국 부근),4,4,37.527002,126.863764
2024,자전거,서울특별시 양천구6,서울특별시 양천구 목동(락앤웍 목동점 부근),4,4,37.528192,126.872389
2024,자전거,서울특별시 양천구7,서울특별시 양천구 목동(목동하나금융그룹 직장어린이집 부근),4,4,37.532935,126.876265
2024,자전거,서울특별시 강서구1,서울특별시 강서구 화곡동(화곡역교차로 부근),4,5,37.541272,126.840847
2024,자전거,서울특별시 강서구2,서울특별시 강서구 방화동(방화사거리 부근),4,4,37.573930,126.810905
2024,자전거,서울특별시 강서구3,서울특별시 강서구 화곡동(프레퍼스 다이어트 푸드 화곡역점 부근),4,4,37.540622,126.837565
2024,자전거,서울특별시 강서구4,서울특별시 강서구 등촌동(태평양약국 부근),4,4,37.536098,126.863426
2024,자전거,서울특별시 강서구5,서울특별시 강서구 화곡동(한국폴리텍대학입구 부근),4,4,37.546692,126.845784
2024,자전거,서울특별시 구로구1,서울특별시 구로구 신도림동(신도림역 2호선 부근),5,6,37.507977,126.892653
2024,자전거,서울특별시 구로구2,서울특별시 구로구 신도림동(신정교사거리 부근),5,5,37.516042,126.881889
2024,자전거,서울특별시 구로구3,서울특별시 구로구 구로동(남구로역 7호선 부근),4,5,37.486738,126.888091
2024,자전거,서울특별시 구로구4,서울특별시 구로구 구로동(다움약국 부근),4,5,37.483611,126.901984
2024,자전거,서울특별시 구로구5,서울특별시 구로구 구로동(새날어린이집 부근),4,4,37.491326,126.892080
2024,자전거,서울특별시 구로구6,서울특별시 구로구 신도림동(신도림동주민센터 부근),4,4,37.507825,126.880074
2024,자전거,서울특별시 구로구7,서울특별시 구로구 가리봉동(W스토아청와약국 부근),4,4,37.479647,126.891121
2024,자전거,서울특별시 구로구8,서울특별시 구로구 구로동(대림역교차로 부근),4,4,37.491627,126.895478
2024,자전거,서울특별시 금천구1,서울특별시 금천구 시흥동(세명당약국 부근),5,5,37.453536,126.900889
2024,자전거,서울특별시 금천구2,서울특별시 금천구 독산동(롯데프라자약국 부근),4,4,37.460416,126.898607
2024,자전거,서울특별시 영등포구1,서울특별시 영등포구 양평동(493 부근),6,6,37.523678,126.881101
2024,자전거,서울특별시 영등포구2,서울특별시 영등포구 영등포동4가(영등포시장교차로 부근),5,5,37.520390,126.904440
2024,자전거,서울특별시 영등포구3,서울특별시 영등포구 당산동(양화대교남단 부근),5,5,37.539321,126.899728
2024,자전거,서울특별시 영등포구4,서울특별시 영등포구 대림동(푸른팜 부근),5,5,37.495681,126.897441
2024,자전거,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림지구대 부근),5,5,37.493791,126.898300
2024,자전거,서울특별시 영등포구6,서울특별시 영등포구 영등포동(영등포청과시장교차로 부근),4,4,37.521202,126.901221
2024,자전거,서울특별시 영등포구7,서울특별시 영등포구 여의도동(여의나루역 5호선 부근),4,5,37.527950,126.932493
2024,자전거,서울특별시 영등포구8,서울특별시 영등포구 문래동5가(-  부근),4,4,37.517591,126.880126
2024,자전거,서울특별시 영등포구9,서울특별시 영등포구 당산동6가(당산중교앞교차로 부근),4,4,37.531399,126.906067
2024,자전거,서울특별시 영등포구10,서울특별시 영등포구 당산동4가(영등포구청앞교차로 부근),4,4,37.528279,126.897004
2024,자전거,서울특별시 영등포구11,서울특별시 영등포구 당산동5가(당산역교차로 부근),4,4,37.533801,126.902311
2024,자전거,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단교차로 부근),8,8,37.513719,126.956703
2024,자전거,서울특별시 동작구2,서울특별시 동작구 대방동(보라매역사거리 부근),5,5,37.500081,126.920412
2024,자전거,서울특별시 강남구1,서울특별시 강남구 압구정동(압구정그래피티 부근),4,6,37.531272,127.042655
2024,자전거,서울특별시 강남구2,서울특별시 강남구 신사동(487-1 부근),4,5,37.525803,127.016115
2024,자전거,서울특별시 강남구3,서울특별시 강남구 대치동(강남보선약국 부근),4,4,37.499227,127.062462
2024,자전거,서울특별시 강남구4,서울특별시 강남구 역삼동(역삼초교교차로 부근),3,3,37.493226,127.033554
2024,자전거,서울특별시 송파구1,서울특별시 송파구 송파동(석촌역교차로 부근),6,6,37.504913,127.106645
2024,자전거,서울특별시 송파구2,서울특별시 송파구 방이동(올림픽공원교차로 부근),6,6,37.511716,127.127970
2024,자전거,서울특별시 송파구3,서울특별시 송파구 석촌동(출장온양꼬치 부근),5,6,37.499709,127.103291
2024,자전거,서울특별시 송파구4,서울특별시 송파구 가락동(가락시장교차로 부근),5,5,37.497807,127.113925
2024,자전거,서울특별시 송파구5,서울특별시 송파구 거여동(숲속어린이집 부근),5,5,37.498961,127.144196
2024,자전거,서울특별시 송파구6,서울특별시 송파구 잠실동(석촌호(서호)교차로 부근),4,5,37.506222,127.096534
2024,자전거,서울특별시 송파구7,서울특별시 송파구 잠실동(잠실새내역교차로 부근),4,5,37.511069,127.085487
2024,자전거,서울특별시 송파구8,서울특별시 송파구 방이동(송파구청교차로 부근),4,5,37.515433,127.107065
2024,자전거,서울특별시 송파구9,서울특별시 송파구 송파동(정참치 부근),4,4,37.506961,127.118333
2024,자전거,서울특별시 송파구10,서울특별시 송파구 신천동(방이삼거리 부근),4,4,37.512359,127.108292
2024,자전거,서울특별시 송파구11,서울특별시 송파구 잠실동(잠실학원사거리 부근),4,4,37.507563,127.090773
2024,자전거,서울특별시 송파구12,서울특별시 송파구 풍납동(영파여자중학교 부근),4,4,37.533789,127.120919
2024,자전거,서울특별시 송파구13,서울특별시 송파구 가락동(탄천교교차로 부근),4,4,37.494498,127.104052
2024,자전거,서울특별시 송파구14,서울특별시 송파구 방이동(올림픽공원 남4문사거리 부근),4,4,37.515938,127.116540
2024,자전거,서울특별시 송파구15,서울특별시 송파구 방이동(올림픽공원역 5호선 부근),4,4,37.516712,127.131578
2024,자전거,서울특별시 송파구16,서울특별시 송파구 가락동(송파역 8호선 부근),4,4,37.499816,127.111943
2024,자전거,서울특별시 송파구17,서울특별시 송파구 잠실동(22 부근),4,4,37.516271,127.090387
2024,자전거,서울특별시 송파구18,서울특별시 송파구 석촌동(석촌호수교차로 부근),4,4,37.508613,127.103921
2024,자전거,서울특별시 송파구19,서울특별시 송파구 잠실동(새마을전통시장 부근),4,4,37.509689,127.085849
2024,자전거,서울특별시 송파구20,서울특별시 송파구 마천동(9-2 부근),4,4,37.501374,127.147811
2024,자전거,서울특별시 송파구21,서울특별시 송파구 석촌동(송파사거리 부근),4,4,37.501353,127.109441
2024,자전거,서울특별시 강동구1,서울특별시 강동구 길동(길동사거리 부근),7,7,37.534376,127.138781
2024,자전거,서울특별시 강동구2,서울특별시 강동구 성내동(효재만두 부근),6,6,37.521864,127.133625
2024,자전거,서울특별시 강동구3,서울특별시 강동구 성내동(늘푸른약국 부근),5,5,37.528807,127.134378
2024,자전거,서울특별시 강동구4,서울특별시 강동구 고덕동(고덕약국 부근),4,5,37.556354,127.163709
2024,자전거,서울특별시 강동구5,서울특별시 강동구 길동(천동초교입구교차로 부근),4,5,37.541570,127.141792
2024,자전거,서울특별시 강동구6,서울특별시 강동구 암사동(토담골멸치국수 부근),4,4,37.555214,127.136457
2024,자전거,서울특별시 강동구7,서울특별시 강동구 길동(솔약국 부근),4,4,37.536154,127.136430
2024,자전거,서울특별시 강동구8,서울특별시 강동구 천호동(천호역 5호선 부근),4,4,37.539053,127.123699
2024,자전거,서울특별시 강동구9,서울특별시 강동구 상일동(대명초교입구교차로 부근),4,4,37.546944,127.155951
